id,age,job_cl,marital_cl,education_cl,default_cl,housing_cl,loan_cl,contact_cl,month_cl,day_of_week_cl,duration,campaign,pdays,previous,poutcome_cl,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y_cl
228,40598,43,9,0,2,0,1,0,0,6,4,270,2,9,1,2,-1.1,94.199,-37.5,0.883,4963.6,1
229,29544,40,1,0,6,0,1,0,0,1,0,97,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
230,37263,33,0,1,1,0,0,0,0,5,4,182,2,999,1,1,-2.9,92.201,-31.4,0.8809999999999999,5076.2,1
231,16904,42,4,0,1,0,1,0,0,4,3,204,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
232,21521,50,2,0,1,1,1,0,0,5,1,679,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
233,16594,31,1,1,6,0,1,0,0,4,2,638,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
234,27083,29,2,1,3,0,1,0,0,8,4,530,1,999,1,1,-0.1,93.2,-42.0,4.021,5195.8,1
235,37415,29,3,0,1,0,0,0,0,5,2,90,2,4,1,2,-2.9,92.201,-31.4,0.879,5076.2,0
236,1994,47,0,0,0,0,0,0,1,2,0,147,5,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
237,38550,31,8,3,0,0,1,0,0,7,3,164,1,999,0,0,-3.4,92.431,-26.9,0.722,5017.5,1
238,40909,27,0,1,0,0,1,0,0,7,0,278,1,999,0,0,-1.1,94.601,-49.5,0.977,4963.6,1
239,9998,41,2,0,3,1,0,0,1,3,2,649,3,999,0,0,1.4,94.465,-41.8,4.959,5228.1,1
240,6654,44,2,1,1,0,1,0,1,2,2,189,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
241,18359,36,9,0,0,0,1,0,0,4,3,616,2,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
242,15298,28,1,0,2,0,1,0,0,4,3,125,1,999,0,0,1.4,93.918,-42.7,4.958,5228.1,0
243,37337,61,8,0,0,1,0,0,0,5,1,651,1,999,0,0,-2.9,92.201,-31.4,0.883,5076.2,1
244,11172,41,1,0,2,1,0,0,1,3,3,512,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,1
245,14690,48,0,2,2,0,1,0,0,4,1,1424,4,999,0,0,1.4,93.918,-42.7,4.961,5228.1,1
246,12605,50,2,0,3,0,1,0,0,4,0,830,5,999,0,0,1.4,93.918,-42.7,4.96,5228.1,1
247,28182,43,1,0,2,1,1,0,0,1,1,608,1,999,1,1,-1.8,93.075,-47.1,1.453,5099.1,1
248,22305,45,3,0,1,1,0,0,0,5,3,127,3,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
249,35183,48,0,0,1,1,0,0,0,2,4,611,5,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,1
250,28959,36,7,0,2,0,0,0,0,1,4,313,1,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
251,37312,34,2,1,3,0,0,0,0,5,1,1416,2,12,1,2,-2.9,92.201,-31.4,0.883,5076.2,1
252,11059,43,1,1,2,0,0,0,1,3,2,354,21,999,0,0,1.4,94.465,-41.8,4.962,5228.1,0
253,7621,39,1,0,2,0,1,0,1,2,4,199,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
254,1899,33,0,0,1,1,0,0,1,2,4,179,2,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0
255,25340,47,0,0,0,0,1,0,0,8,1,1014,3,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
256,8707,36,2,1,2,1,0,0,1,3,2,227,2,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0
257,27043,57,4,0,0,0,0,0,0,8,4,108,1,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
258,27864,24,0,1,1,0,0,1,0,0,2,224,1,999,0,0,-1.8,92.843,-50.0,1.602,5099.1,1
259,12690,36,3,2,0,0,1,0,0,4,0,407,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
260,17083,27,2,1,1,0,0,0,0,4,4,784,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
261,34683,28,1,0,2,1,0,0,0,2,3,444,2,999,1,1,-1.8,92.893,-46.2,1.266,5099.1,0
262,7404,48,1,0,6,0,0,0,1,2,4,290,5,999,0,0,1.1,93.994,-36.4,4.864,5191.0,1
263,5633,29,2,0,5,0,0,0,1,2,0,252,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
264,11619,37,1,0,5,0,1,0,1,3,4,34,3,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0
265,14193,31,3,0,1,0,1,0,0,4,0,650,4,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
266,35160,39,4,0,0,0,0,0,0,2,4,837,1,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,1
267,10365,30,2,2,3,0,1,0,1,3,0,332,2,999,0,0,1.4,94.465,-41.8,4.96,5228.1,0
268,39719,80,5,0,4,0,1,0,0,2,0,382,1,3,3,2,-1.8,93.876,-40.0,0.6970000000000001,5008.7,1
269,23002,51,0,0,0,0,1,0,0,5,1,69,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
270,36437,37,0,0,1,0,0,1,0,3,1,123,2,999,0,0,-2.9,92.963,-40.8,1.262,5076.2,0
271,39132,30,1,0,1,0,0,0,1,0,1,904,1,999,0,0,-1.8,93.369,-34.8,0.655,5008.7,1
272,16342,48,2,0,3,1,1,0,0,4,1,113,2,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
273,39088,57,0,0,5,0,0,0,0,9,2,391,2,999,0,0,-3.0,92.713,-33.0,0.706,5023.5,1
274,19039,39,2,2,3,0,0,0,0,5,1,1134,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,1
275,21886,31,0,0,0,0,1,0,0,5,2,209,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
276,13834,30,3,0,1,0,0,0,0,4,4,812,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1
277,10926,26,1,0,4,0,1,0,1,3,2,94,1,999,0,0,1.4,94.465,-41.8,4.962,5228.1,0
278,38516,32,2,1,0,0,0,0,0,7,1,149,1,999,0,0,-3.4,92.431,-26.9,0.728,5017.5,1
279,25371,34,7,1,1,0,0,0,0,8,1,581,4,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
280,28543,43,4,0,6,0,1,0,0,1,2,945,1,999,1,1,-1.8,93.075,-47.1,1.415,5099.1,1
281,34975,55,0,0,1,1,0,0,0,2,4,41,3,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0
282,30030,39,0,0,0,0,1,0,0,1,2,94,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
283,17451,40,1,0,3,0,0,1,0,4,0,431,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
284,38573,54,5,0,4,0,1,0,0,7,3,377,1,999,0,0,-3.4,92.431,-26.9,0.722,5017.5,1
285,2001,42,4,0,0,1,0,0,1,2,0,181,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
286,29978,57,5,0,4,0,0,1,1,1,1,1348,4,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
287,18977,30,0,1,0,0,0,0,0,5,0,857,2,999,0,0,1.4,93.444,-36.1,4.97,5228.1,0
288,25807,38,2,0,3,0,0,0,0,8,2,111,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
289,30066,34,11,0,4,0,0,1,0,1,3,91,4,999,0,0,-1.8,93.075,-47.1,1.406,5099.1,0
290,14866,21,0,1,1,0,0,0,0,4,2,111,1,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0
291,19695,40,0,1,0,0,0,0,0,5,3,123,3,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0
292,7486,31,3,0,1,0,1,0,1,2,4,1269,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,1
293,37579,17,6,1,2,0,2,2,0,5,4,498,2,999,1,1,-2.9,92.201,-31.4,0.8690000000000001,5076.2,1
294,31367,33,1,0,2,1,1,0,0,2,2,430,2,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,1
295,33805,29,1,0,2,0,0,0,0,2,2,78,1,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0
296,40070,58,0,0,1,0,0,1,0,4,3,414,2,999,0,0,-1.7,94.215,-40.3,0.81,4991.6,1
297,7295,27,3,1,3,0,1,0,1,2,3,201,3,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
298,24078,25,4,0,0,0,0,0,1,8,2,268,1,999,0,0,-0.1,93.2,-42.0,4.663,5195.8,1
299,27746,33,4,0,0,0,0,0,1,0,3,181,1,999,0,0,-1.8,92.843,-50.0,1.757,5099.1,1
300,39084,27,2,1,0,0,0,0,0,9,1,305,3,10,1,2,-3.0,92.713,-33.0,0.708,5023.5,1
301,17267,59,5,0,2,1,1,0,0,4,4,1330,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
302,19585,33,0,0,0,1,0,1,0,5,3,259,2,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0
303,27838,70,5,0,4,0,1,0,0,0,0,422,3,999,1,1,-1.8,92.843,-50.0,1.629,5099.1,0
304,13276,31,1,0,2,0,0,0,0,4,2,1121,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
305,36465,43,0,0,0,0,0,0,0,3,2,262,2,3,1,2,-2.9,92.963,-40.8,1.26,5076.2,1
306,36600,24,0,1,1,0,1,0,0,3,3,352,2,999,1,1,-2.9,92.963,-40.8,1.26,5076.2,1
307,36978,51,2,0,3,0,0,0,0,4,3,135,2,999,1,1,-2.9,92.469,-33.6,1.072,5076.2,1
308,30753,40,4,0,0,0,0,0,0,2,1,459,1,999,0,0,-1.8,92.893,-46.2,1.344,5099.1,0
309,22053,42,0,0,0,0,1,0,0,5,2,273,6,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
310,38477,30,9,1,1,0,0,0,0,7,0,67,1,999,0,0,-3.4,92.431,-26.9,0.731,5017.5,0
311,30112,38,0,2,0,0,0,0,0,1,1,177,2,999,0,0,-1.8,93.075,-47.1,1.384,5099.1,1
312,25301,38,7,0,3,0,1,0,0,8,1,1788,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1
313,30068,28,1,1,2,0,0,1,0,1,3,333,2,999,0,0,-1.8,93.075,-47.1,1.406,5099.1,0
314,3659,34,1,0,4,0,1,0,1,2,4,359,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
315,30977,33,1,0,6,1,0,0,0,2,1,670,2,999,1,1,-1.8,92.893,-46.2,1.344,5099.1,1
316,35342,34,2,1,0,0,1,0,0,2,4,162,2,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
317,25216,53,8,0,2,0,0,0,0,8,1,146,2,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
318,17655,50,0,0,0,0,1,0,1,4,0,1076,17,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
319,11985,51,8,0,0,0,1,0,1,3,2,71,1,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0
320,15762,44,0,1,2,0,0,1,0,4,0,919,2,999,0,0,1.4,93.918,-42.7,4.96,5228.1,1
321,36390,32,0,0,0,0,0,0,0,3,1,712,1,3,2,1,-2.9,92.963,-40.8,1.262,5076.2,1
322,26991,45,1,0,6,0,0,0,0,8,3,265,3,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
323,40798,42,0,1,1,0,1,0,0,6,3,209,1,999,0,0,-1.1,94.199,-37.5,0.878,4963.6,1
324,11636,41,2,0,3,0,1,0,1,3,4,268,3,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0
325,37205,44,0,0,0,0,0,0,0,5,3,254,2,999,0,0,-2.9,92.201,-31.4,0.883,5076.2,1
326,22675,49,4,0,0,1,1,0,1,5,4,145,6,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
327,33198,58,1,0,4,1,0,0,0,2,1,451,2,999,1,1,-1.8,92.893,-46.2,1.291,5099.1,0
328,31343,35,0,0,3,0,0,0,0,2,2,827,1,999,1,1,-1.8,92.893,-46.2,1.334,5099.1,0
329,212,59,0,0,0,0,1,0,1,2,0,477,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
330,39251,31,7,0,3,0,0,0,0,0,3,171,4,999,3,1,-1.8,93.369,-34.8,0.65,5008.7,1
331,23357,47,0,0,0,0,0,0,0,5,2,1129,10,999,0,0,1.4,93.444,-36.1,4.964,5228.1,1
332,35084,30,2,0,2,0,0,0,0,2,4,41,1,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0
333,6180,31,0,0,0,0,0,0,1,2,1,99,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
334,20500,33,2,0,3,0,1,1,0,5,1,587,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,1
335,6446,45,1,0,4,1,0,0,1,2,2,185,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
336,39328,39,2,2,1,0,1,0,0,0,0,222,1,12,2,2,-1.8,93.369,-34.8,0.639,5008.7,1
337,21836,45,1,0,6,0,1,0,0,5,2,921,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,1
338,39684,63,5,0,3,0,0,0,0,2,0,492,1,999,0,0,-1.8,93.876,-40.0,0.685,5008.7,0
339,39267,29,0,1,1,0,0,1,0,0,0,257,1,999,0,0,-1.8,93.369,-34.8,0.6459999999999999,5008.7,1
340,34531,25,1,1,6,0,0,0,0,2,3,95,2,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0
341,29881,43,2,2,3,1,0,0,1,1,0,18,5,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
342,8239,38,0,1,0,0,0,0,1,3,1,284,1,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0
343,14845,37,3,2,2,0,0,0,0,4,2,684,1,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0
344,13925,33,3,0,1,0,1,0,0,4,4,1060,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1
345,33579,33,4,0,2,1,0,0,0,2,1,275,3,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,0
346,12842,43,4,1,0,1,0,1,0,4,1,92,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
347,40792,28,1,1,0,0,2,2,0,6,3,744,1,999,0,0,-1.1,94.199,-37.5,0.878,4963.6,1
348,28641,29,0,1,0,0,1,0,0,1,3,271,2,999,0,0,-1.8,93.075,-47.1,1.41,5099.1,1
349,17372,59,5,0,0,0,0,0,0,4,0,664,7,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
350,11233,38,1,0,6,1,1,0,1,3,3,922,2,999,0,0,1.4,94.465,-41.8,4.961,5228.1,1
351,15456,37,8,0,2,1,0,0,0,4,4,658,2,999,0,0,1.4,93.918,-42.7,4.957,5228.1,1
352,39246,38,3,0,1,0,0,0,0,0,3,257,1,999,0,0,-1.8,93.369,-34.8,0.65,5008.7,1
353,15639,33,1,0,6,0,1,0,0,4,0,122,2,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
354,27736,41,3,0,1,0,1,0,0,0,2,377,6,999,0,0,-1.8,92.843,-50.0,1.778,5099.1,1
355,31393,51,0,2,1,0,0,1,0,2,2,316,2,999,1,1,-1.8,92.893,-46.2,1.334,5099.1,0
356,34088,31,0,0,0,0,0,0,0,2,2,954,2,10,1,2,-1.8,92.893,-46.2,1.281,5099.1,1
357,33503,31,3,0,1,0,0,0,0,2,1,398,6,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,1
358,28251,55,2,0,1,0,0,1,0,1,1,376,3,999,0,0,-1.8,93.075,-47.1,1.453,5099.1,0
359,40175,44,0,0,5,0,1,0,0,4,4,745,1,999,1,1,-1.7,94.215,-40.3,0.861,4991.6,1
360,2398,41,2,0,3,0,1,0,1,2,1,92,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
361,40391,26,9,1,0,0,0,0,0,5,3,203,1,3,3,2,-1.7,94.027,-38.3,0.904,4991.6,1
362,38221,63,5,0,1,0,1,0,0,7,2,335,1,999,0,0,-3.4,92.431,-26.9,0.74,5017.5,1
363,39659,28,0,1,1,0,0,0,0,2,3,263,1,6,1,2,-1.8,93.876,-40.0,0.6829999999999999,5008.7,1
364,39043,85,5,2,4,1,0,0,1,9,1,150,1,999,0,0,-3.0,92.713,-33.0,0.715,5023.5,0
365,15282,35,9,2,2,0,1,0,0,4,3,169,7,999,0,0,1.4,93.918,-42.7,4.958,5228.1,0
366,36508,33,1,0,3,0,0,0,0,3,2,90,1,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,0
367,39318,39,0,2,3,0,1,0,0,0,3,593,4,999,1,1,-1.8,93.369,-34.8,0.643,5008.7,1
368,40352,47,3,2,5,0,0,0,0,5,1,113,2,999,1,1,-1.7,94.027,-38.3,0.899,4991.6,1
369,40773,34,2,1,0,0,1,1,1,6,4,231,1,999,0,0,-1.1,94.199,-37.5,0.879,4963.6,1
370,36504,59,1,0,4,1,1,0,0,3,2,340,1,999,1,1,-2.9,92.963,-40.8,1.26,5076.2,1
371,32310,29,4,1,0,0,0,0,0,2,4,468,2,999,1,1,-1.8,92.893,-46.2,1.3130000000000002,5099.1,0
372,37751,24,6,1,1,0,1,0,0,5,4,276,1,999,0,0,-2.9,92.201,-31.4,0.8490000000000001,5076.2,1
373,11059,43,1,1,2,0,0,0,1,3,2,354,21,999,0,0,1.4,94.465,-41.8,4.962,5228.1,0
374,27003,42,2,1,3,0,0,0,0,8,4,91,2,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
375,2775,33,1,0,1,0,1,0,1,2,2,858,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,1
376,10216,35,9,0,0,0,0,0,1,3,0,82,4,999,0,0,1.4,94.465,-41.8,4.96,5228.1,0
377,30190,30,4,0,0,0,0,0,0,1,3,271,1,2,1,2,-1.8,93.075,-47.1,1.365,5099.1,1
378,36824,24,6,1,5,0,0,0,0,3,0,220,1,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,1
379,37968,45,10,1,4,0,1,0,1,6,0,569,4,999,0,0,-3.4,92.379,-29.8,0.797,5017.5,1
380,40446,55,0,2,1,0,1,0,0,5,1,245,1,999,0,0,-1.7,94.027,-38.3,0.904,4991.6,1
381,21338,53,2,0,0,1,0,1,0,5,0,405,11,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
382,14211,29,0,1,0,0,0,0,1,4,0,310,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
383,31794,27,1,1,2,1,0,0,0,2,3,99,1,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,0
384,40119,83,5,0,0,0,1,0,1,4,1,617,1,12,1,2,-1.7,94.215,-40.3,0.835,4991.6,1
385,32649,38,0,2,1,0,1,0,0,2,0,344,1,999,0,0,-1.8,92.893,-46.2,1.2990000000000002,5099.1,0
386,38695,29,10,1,0,0,1,1,1,8,0,201,1,999,0,0,-3.4,92.649,-30.1,0.715,5017.5,1
387,5112,22,1,1,6,1,1,1,1,2,4,1073,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
388,34840,32,2,1,3,0,1,0,0,2,4,153,2,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,1
389,39728,36,0,0,0,0,1,0,0,2,1,641,4,999,0,0,-1.8,93.876,-40.0,0.6970000000000001,5008.7,1
390,15403,28,3,2,1,1,1,1,0,4,4,278,2,999,0,0,1.4,93.918,-42.7,4.957,5228.1,1
391,38107,52,0,0,0,0,1,0,0,6,4,1104,2,999,0,0,-3.4,92.379,-29.8,0.762,5017.5,1
392,7219,35,1,0,4,1,1,0,1,2,3,386,2,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
393,13690,49,10,0,3,0,0,0,1,4,3,645,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
394,38826,31,0,1,1,0,1,0,1,8,4,53,3,999,1,1,-3.4,92.649,-30.1,0.7140000000000001,5017.5,0
395,9961,32,1,0,2,0,1,0,1,3,2,184,2,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0
396,30232,51,2,0,3,0,0,0,0,1,3,115,1,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,0
397,35570,58,1,0,1,1,1,0,0,2,0,176,1,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,0
398,31464,33,8,0,2,0,1,0,0,2,2,349,2,999,1,1,-1.8,92.893,-46.2,1.334,5099.1,0
399,36677,21,6,1,0,0,1,0,0,3,4,493,2,999,0,0,-2.9,92.963,-40.8,1.268,5076.2,1
400,17933,52,0,2,1,1,0,0,0,4,1,136,3,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
401,39151,30,2,0,3,0,0,0,0,0,1,263,2,6,2,2,-1.8,93.369,-34.8,0.655,5008.7,1
402,15529,45,10,2,4,1,0,0,0,4,4,183,2,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0
403,37473,39,0,0,1,0,1,0,0,5,3,315,2,4,1,2,-2.9,92.201,-31.4,0.873,5076.2,1
404,1920,27,3,0,2,0,0,0,1,2,4,162,2,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0
405,38840,61,5,0,4,0,0,0,0,8,0,301,1,9,3,1,-3.4,92.649,-30.1,0.7140000000000001,5017.5,1
406,31224,39,0,1,0,0,1,0,0,2,2,68,1,999,1,1,-1.8,92.893,-46.2,1.334,5099.1,0
407,27758,38,2,0,3,0,1,1,0,0,4,195,1,999,0,0,-1.8,92.843,-50.0,1.726,5099.1,1
408,20371,52,10,0,6,0,0,0,0,5,1,1134,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,1
409,39746,37,6,2,0,0,0,0,0,2,3,489,1,999,1,1,-1.8,93.876,-40.0,0.6990000000000001,5008.7,1
410,29876,33,2,1,3,0,1,0,0,1,0,69,3,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
411,25835,32,8,0,4,0,0,0,0,8,2,111,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
412,12129,29,1,0,6,0,1,0,1,3,0,69,3,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
413,16812,49,1,0,2,1,1,0,0,4,3,134,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
414,27148,52,0,2,0,0,0,0,0,8,4,65,1,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
415,6365,51,2,0,2,0,0,0,1,2,1,676,6,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
416,34092,32,3,1,1,0,1,0,0,2,2,402,2,999,1,1,-1.8,92.893,-46.2,1.281,5099.1,0
417,18063,42,4,0,0,0,0,1,1,4,2,270,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
418,16730,40,1,2,2,0,1,0,0,4,3,50,4,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
419,34454,33,1,0,2,1,0,0,0,2,3,449,1,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,1
420,25337,30,8,1,2,0,0,0,0,8,1,108,5,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
421,40498,36,3,1,0,0,1,0,0,5,4,394,6,999,0,0,-1.7,94.027,-38.3,0.898,4991.6,1
422,11288,55,2,0,3,1,1,0,1,3,3,166,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
423,27424,56,4,0,2,0,0,0,1,8,4,94,7,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
424,6837,35,2,1,3,1,1,0,1,2,2,198,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
425,1905,26,0,1,1,1,0,0,1,2,4,161,2,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0
426,30978,43,4,0,0,1,1,0,0,2,1,167,2,999,1,1,-1.8,92.893,-46.2,1.344,5099.1,0
427,6502,34,2,0,0,0,0,0,1,2,2,396,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
428,17380,43,3,0,6,1,0,1,0,4,0,228,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
429,17177,41,7,0,2,0,0,0,0,4,4,177,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
430,40448,58,4,0,0,0,1,0,0,5,1,412,1,999,0,0,-1.7,94.027,-38.3,0.904,4991.6,1
431,12035,39,7,2,3,0,0,0,1,3,3,529,4,999,0,0,1.4,94.465,-41.8,4.955,5228.1,0
432,35001,39,0,2,1,0,1,1,0,2,4,301,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
433,15018,35,9,0,1,0,1,1,1,4,3,84,1,999,0,0,1.4,93.918,-42.7,4.958,5228.1,0
434,24806,34,2,0,3,0,0,0,0,8,1,333,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
435,36527,40,3,0,1,1,1,0,0,3,2,157,1,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,0
436,37143,34,2,1,3,0,1,0,0,5,2,211,1,999,0,0,-2.9,92.201,-31.4,0.884,5076.2,1
437,18331,38,0,0,5,0,0,0,0,4,2,481,3,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1
438,14596,33,3,0,1,0,0,0,0,4,1,820,4,999,0,0,1.4,93.918,-42.7,4.961,5228.1,1
439,19497,36,2,0,0,0,0,0,0,5,3,131,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0
440,8808,23,3,1,3,1,1,0,1,3,3,202,1,999,0,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
441,27721,28,0,1,1,0,0,0,0,0,1,143,2,999,0,0,-1.8,92.843,-50.0,1.7990000000000002,5099.1,1
442,36316,32,1,3,2,0,0,0,0,3,0,314,1,999,0,0,-2.9,92.963,-40.8,1.266,5076.2,1
443,11508,37,3,1,0,0,1,0,1,3,4,160,1,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0
444,13768,32,1,0,2,0,0,1,0,4,3,359,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
445,40336,67,5,0,4,0,1,0,0,5,0,341,2,13,1,2,-1.7,94.027,-38.3,0.898,4991.6,1
446,39640,66,1,0,5,0,0,0,0,2,2,171,2,6,2,2,-1.8,93.876,-40.0,0.682,5008.7,1
447,12211,31,3,1,1,0,1,0,1,4,2,106,1,999,0,0,1.4,93.918,-42.7,4.956,5228.1,0
448,14201,26,1,1,3,0,1,0,0,4,0,74,6,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
449,19312,42,0,0,0,0,1,0,0,5,2,150,2,999,0,0,1.4,93.444,-36.1,4.967,5228.1,0
450,26788,38,4,1,2,1,0,0,0,8,3,972,2,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
451,41014,31,2,1,3,0,2,2,0,7,3,212,2,999,0,0,-1.1,94.601,-49.5,1.025,4963.6,1
452,5219,44,0,0,1,0,1,0,1,2,4,465,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
453,33330,50,3,0,0,1,1,0,0,2,1,116,1,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,0
454,37017,25,6,1,5,1,0,0,0,4,1,371,1,999,0,0,-2.9,92.469,-33.6,1.044,5076.2,1
455,40231,30,0,1,0,0,0,0,0,4,3,248,1,999,0,0,-1.7,94.215,-40.3,0.884,4991.6,1
456,38230,54,4,2,0,0,0,0,0,7,3,234,2,6,1,2,-3.4,92.431,-26.9,0.741,5017.5,1
457,29094,33,0,1,0,1,1,1,0,1,4,526,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
